"","dat_work","Freq","IDBANK","def","LAST_UPDATE","source","unite","unite_mult","max_period"
"11139",2017-02-27,"M","001762227","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2.3 - Redevances et abonnements audio-visuels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11140",2017-02-27,"M","001762228","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2.4 - Location d'équipement et d'accessoires culturels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11141",2017-02-27,"M","001762229","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2.5 - Services photographiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11142",2017-02-27,"M","001762230","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2.9 - Autres services culturels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11143",2017-02-27,"M","001762233","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5 - Journaux, livres et articles de papeterie","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11144",2017-02-27,"M","001762234","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.1 - Livres","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11145",2017-02-27,"M","001762235","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.1.1 - Ouvrages de littérature générale","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11146",2017-02-27,"M","001762236","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.1.2 - Livres scolaires et parascolaires","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11147",2017-02-27,"M","001762237","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.1.3 - Dictionnaires, encyclopédies, livres pratiques et autres","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11148",2017-02-27,"M","001762238","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.1.4 - Services d'édition et livres numériques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11149",2017-02-27,"M","001762239","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.2 - Journaux et publications périodiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11150",2017-02-27,"M","001762240","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.2.1 - Journaux","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11151",2017-02-27,"M","001762241","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.2.2 - Revues et publications périodiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11152",2017-02-27,"M","001762242","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.3 - Imprimés divers","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11153",2017-02-27,"M","001762243","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.3.0 - Imprimés divers","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11154",2017-02-27,"M","001762244","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.4 - Papeterie et matériel de dessin","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11155",2017-02-27,"M","001762295","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.4.1 - Articles en papier","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11156",2017-02-27,"M","001762296","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.2.0.1 - Hôtels, motels, auberges et hébergements similaires","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11157",2017-02-27,"M","001762297","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.5.4.9 - Autres articles de papeterie et de dessin","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11158",2017-02-27,"M","001762298","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.6 - Forfaits touristiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11159",2017-02-27,"M","001762299","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.6.0 - Forfaits touristiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11160",2017-02-27,"M","001762300","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.6.0.2 - Forfaits touristiques internationaux","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11161",2017-02-27,"M","001762301","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10 - Enseignement","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11162",2017-02-27,"M","001762302","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.1 - Enseignement préélémentaire et primaire","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11163",2017-02-27,"M","001762303","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.1.0 - Enseignement préélémentaire et primaire","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11164",2017-02-27,"M","001762304","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.1.0.2 - Enseignement préélémentaire et primaire","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11165",2017-02-27,"M","001762305","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.2 - Enseignement secondaire","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11166",2017-02-27,"M","001762306","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.2.0 - Enseignement secondaire","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11167",2017-02-27,"M","001762307","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.2.0.0 - Enseignement secondaire","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11168",2017-02-27,"M","001762308","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.4 - Enseignement supérieur","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11169",2017-02-27,"M","001762309","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.4.0 - Enseignement supérieur","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11170",2017-02-27,"M","001762310","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 10.4.0.0 - Enseignement supérieur","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11171",2017-02-27,"M","001762311","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11 - Restaurants et hôtels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11172",2017-02-27,"M","001762312","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.1 - Services de restauration","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11173",2017-02-27,"M","001762313","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.1.1 - Restaurants, cafés et établissements similaires","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11174",2017-02-27,"M","001762314","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.1.1.1 - Restaurants, cafés et établissements de danse","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11175",2017-02-27,"M","001762315","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.1.1.2 - Services de restauration rapide et à emporter","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11176",2017-02-27,"M","001762316","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.1.2 - Cantines","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11177",2017-02-27,"M","001762317","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.1.2.0 - Cantines","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11178",2017-02-27,"M","001762318","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.2 - Services d'hébergement","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11179",2017-02-27,"M","001762319","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.2.0 - Services d'hébergement","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11180",2017-02-27,"M","001762371","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.2.0.2 - Centres de vacances, camping, auberges de jeunesse et hébergements similaires","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11181",2017-02-27,"M","001762372","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 11.2.0.3 - Autres services d'hébergement","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11182",2017-02-27,"M","001762373","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12 - Biens et services divers","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11183",2017-02-27,"M","001762374","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1 - Soins corporels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11184",2017-02-27,"M","001762375","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.1 - Salons de coiffure et instituts de soins et de beauté","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11185",2017-02-27,"M","001762376","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.1.1 - Coiffure pour hommes et enfants","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11186",2017-02-27,"M","001762377","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.1.2 - Coiffure pour femmes","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11187",2017-02-27,"M","001762378","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.1.3 - Soins de beauté corporels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11188",2017-02-27,"M","001762379","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.2 - Appareils électriques pour soins corporels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11189",2017-02-27,"M","001762380","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.2.1 - Appareils électriques pour soins corporels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11190",2017-02-27,"M","001762381","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.3 - Autres appareils, articles et produits pour soins corporels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11191",2017-02-27,"M","001762382","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.3.1 - Articles de soins corporels non électriques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11192",2017-02-27,"M","001762383","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.1.3.2 - Article d'hygiène corporelle, de bien être et produits de beauté","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11193",2017-02-27,"M","001762384","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3 - Effets personnels n.c.a.","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11194",2017-02-27,"M","001762385","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.1 - Articles de bijouterie et horlogerie","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11195",2017-02-27,"M","001762386","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.1.1 - Bijouterie","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11196",2017-02-27,"M","001762387","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.1.2 - Horlogerie et montres","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11197",2017-02-27,"M","001762388","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.1.3 - Réparation de bijoux, horloges et montres","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11198",2017-02-27,"M","001762389","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.2 - Autres effets personnels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11199",2017-02-27,"M","001762390","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.2.1 - Articles de voyage","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11200",2017-02-27,"M","001762391","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.2.2 - Articles de puériculture","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11201",2017-02-27,"M","001762393","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.3.2.9 - Autres effets personnels n.c.a.","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11202",2017-02-27,"M","001762394","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 12.4 - Protection sociale","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11203",2017-02-27,"M","001762444","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 01.1.3.4 - Fruits de mer surgelés","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11204",2017-02-27,"M","001762445","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 01 - Produits alimentaires et boissons non alcoolisées","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
